Name,LCNAF Heading,LC Record Link
"Evans, Daniel J., 1925-","Evans, Daniel J., 1925-",http://id.loc.gov/authorities/names/n86141422
"Evans, David G.","Evans, J. D. G. (John David Gemmill), 1942-2009",http://id.loc.gov/authorities/names/n85377133
"Evans, E. P. (Edward Payson), 1831-1917.","Evans, E. P. (Edward Payson), 1831-1917",http://id.loc.gov/authorities/names/n90682762
"Evans, Elizabeth Glendower, 1856-1937.","Evans, Elizabeth Glendower, 1856-1937",http://id.loc.gov/authorities/names/no90015988
"Evarts, William Maxwell, 1818-1901.","Evarts, William Maxwell, 1818-1901",http://id.loc.gov/authorities/names/n84124640
"Eveleth, William S., d. 1818.",,
"Everett, Alexander Hill, 1790-1847.","Everett, Alexander Hill, 1790-1847",http://id.loc.gov/authorities/names/n50009165
"Everett, Charles Carroll, 1829-1900.","Everett, Charles Carroll, 1829-1900",http://id.loc.gov/authorities/names/n87127892
"Everett, Edward, 1794-1865.","Everett, Edward, 1794-1865",http://id.loc.gov/authorities/names/n85158370
"Everett, Franklin.","Bleiler, E. F. (Everett Franklin), 1920-2010",http://id.loc.gov/authorities/names/n79082289
"Ewald, Henry Theodore, 1885-1953.",,
"Ewell, Marshall Davis, 1844-1928.","Ewell, Marshall D. (Marshall Davis), 1844-1928",http://id.loc.gov/authorities/names/n81090116
"Ezechiel, Mordecai Joseph Brill, 1899-",,
"Faber, E.","Faber, N. E. D. (Niels Erwin Dennis), 1969-",http://id.loc.gov/authorities/names/n2008014936
"Fagan, Myron C. (Myron Coureval), b. 1887.",,
"Fagon, Myron.",,
"Fairbanks, Avard T. (Avard Tennyson), 1897-1987.","Fairbanks, Avard T. (Avard Tennyson), 1897-1987",http://id.loc.gov/authorities/names/n85185999
"Fairbanks, Charles W. (Charles Warren), 1852-1918.","Fairbanks, Charles W. (Charles Warren), 1852-1918",http://id.loc.gov/authorities/names/n86114870
"Fairclough, Ellen Louks.","Fairclough, Ellen Louks",http://id.loc.gov/authorities/names/no96007610
"Fairman, James F., (James Ferdinand), 1896-1967.","Fairman, James F. (James Ferdinand), 1896-1967",http://id.loc.gov/authorities/names/no2010155061
"FaJan.s, Kasimir, 1887-1975.",,
"Fall, Delos, 1848-1921.","Fall, Delos, 1848-1921",http://id.loc.gov/authorities/names/no2008118997
"Fanget, Louis A.",,
"Fargo, Judy Carole.",,
"Farnsley, Charles Roland Peaslee, 1907-",,
"Farrand, Livingston, 1867-1939.","Farrand, Livingston, 1867-1939",http://id.loc.gov/authorities/names/n89657991
"Farrar, Geraldine, 1882-1967.","Farrar, Geraldine, 1882-1967",http://id.loc.gov/authorities/names/n81090616
"Farrar, John Chipman, 1896-","Farrar, John Chipman, 1896-1974",http://id.loc.gov/authorities/names/n50011929
"Farrar, Judson S.",,
"Farrell, Charles H., 1873-",,
"Farrell, Margaret C. Taylor.",,
"Farrington, Joseph Rider, 1897-","Farrington, Joseph R. (Joseph Rider), 1897-1954",http://id.loc.gov/authorities/names/no2001084062
"Faubus, Orval Eugene, 1910-","Faubus, Orval Eugene, 1910-1994",http://id.loc.gov/authorities/names/n88297343
"Faulkner, Barry, 1881-1966.","Faulkner, Barry, 1881-1966",http://id.loc.gov/authorities/names/n93122929
"Faulkner, Harold Underwood, 1890-1968.","Faulkner, Harold Underwood, 1890-1968",http://id.loc.gov/authorities/names/n50000285
"Fauri, Fedele Frederick, 1909-",,
"Fauri, Federle Frederick, 1909-1981.",,
"Featherman, David L.","Featherman, David L.",http://id.loc.gov/authorities/names/n50001001
"Featherstone, Arthur.",,
"Fecker, J. W.",,
"Feddersen, Christian T.",,
"Fehling, Edward William, 1880-",,
"Feinstein, Otto, 1930-","Feinstein, Otto, 1930-",http://id.loc.gov/authorities/names/n50003384
"Felipe, F.","Fernández Cava, Felipe",http://id.loc.gov/authorities/names/n2002039383
"Felix, Robert Hanna, 1904-","Felix, Robert H. (Robert Hanna), 1904-",http://id.loc.gov/authorities/names/no2004006196
"Fellers, Bonner Frank, 1896-1973.","Fellers, Bonner Frank, 1896-1973",http://id.loc.gov/authorities/names/n93026264
"Fellin, Phillip.","Fellin, Phillip",http://id.loc.gov/authorities/names/n50001112
"Fennell, Frederick.","Fennell, Frederick",http://id.loc.gov/authorities/names/n81016940
"Ferguson, Alfred Lynn, b. 1884.",,
"Ferguson, Charles W. (Charles Wright), 1901-1987.","Ferguson, Charles W. (Charles Wright), 1901-1987",http://id.loc.gov/authorities/names/n50026899
"Fern, George Henry, 1897-","Fern, George H. (George Henry), 1897-",http://id.loc.gov/authorities/names/no98084833
"Ferraro, Geraldine.","Ferraro, Geraldine",http://id.loc.gov/authorities/names/n81052939
"Ferriss, James H. (James Henry), 1849-1926.",,
"Ferry, Amanda White.",,
"Ferry, William Montague, 1824-1905.","Ferry, William Montague, 1824-1905",http://id.loc.gov/authorities/names/no2011131243
"Fese, Marie.",,
"Field, George, 1904-",,
"Field, Howard A.",,
"Field, Oliver Peter, 1897-1953.","Field, Oliver Peter, 1897-1953",http://id.loc.gov/authorities/names/no92021426
"Fields, Edward R.","Fields, Edward R.",http://id.loc.gov/authorities/names/no00087571
"Fife, Robert Herndon, 1871-1958.","Fife, Robert Herndon, 1871-1958",http://id.loc.gov/authorities/names/n87114479
"Findley, Paul, 1921-","Findley, Paul, 1921-",http://id.loc.gov/authorities/names/n79054252
"Fink, George Rupert, 1886-",,
"Finley, John H. (John Huston), 1863-1940.","Finley, John H. (John Huston), 1863-1940",http://id.loc.gov/authorities/names/n88059291
"Fischer, Kenneth M.",,
"Fish, Hamilton, 1888-","Fish, Hamilton, 1888-1991",http://id.loc.gov/authorities/names/n50005249
"Fisher, Clyde, 1878-1949.","Fisher, Clyde, 1878-1949",http://id.loc.gov/authorities/names/n82051111
"Fisher, M. F. K (Mary Frances Kennedy), 1908-","Fisher, M. F. K. (Mary Frances Kennedy), 1908-1992",http://id.loc.gov/authorities/names/n79095520
"Fisher, Rolland E.",,
"Fisher, Winifred.",,
"Fitch, Ferris H.",,
"Fite, Emerson David, 1874-1953.","Fite, Emerson David, 1874-1953",http://id.loc.gov/authorities/names/n50003225
"Fitt, Alfred Bradley, 1923-",,
"Fitzgerals, Frank D. (Frank Dwight), 1885-1939.",,
"Fitzpatrick, John J., 1914-",,
"Fjetland, O. K.",,
"Flatt, Anna Hall Stewart.",,
"Fleenor, Wayne Harrison, 1902-",,
"Fletcher, Mr. (Duncan Upshaw), 1859-1936.","Fletcher, Duncan Upshaw, 1859-1936",http://id.loc.gov/authorities/names/no94025788
"Fletcher, Peter.","Fletcher, Peter, 1896-",http://id.loc.gov/authorities/names/n50064802
"Fletcher, Robert W.","Fletcher, Robert, A.C.S.W.",http://id.loc.gov/authorities/names/nb2011024611
"Fletcher, William Asa, 1788-1852.","Fletcher, William Asa, 1788-1852",http://id.loc.gov/authorities/names/n91114175
"Flexner, Abraham, 1866-1959.","Flexner, Abraham, 1866-1959",http://id.loc.gov/authorities/names/n50003555
"Flexner, Simon, 1863-1946.","Flexner, Simon, 1863-1946",http://id.loc.gov/authorities/names/n83171558
"Flint, Robert, 1838-1910.","Flint, Robert, 1838-1910",http://id.loc.gov/authorities/names/no92017771
"Florence, Barbara Moench.","Florence, Barbara Moench",http://id.loc.gov/authorities/names/n78025312
"Florence, Philip.","Florence, P. Sargant (Philip Sargant), 1890-1982",http://id.loc.gov/authorities/names/n50005782
"Florer, Warren Washburn, 1869-1958.","Florer, Warren Washburn, 1869-1958",http://id.loc.gov/authorities/names/no2008187825
"Flower, B. O. (Benjamin Orange), 1858-1918.","Flower, B. O. (Benjamin Orange), 1858-1918",http://id.loc.gov/authorities/names/no92020602
"Flynn, Felix H. H., 1881-",,
"Foch, Ferdinand, 1851-1929.","Foch, Ferdinand, 1851-1929",http://id.loc.gov/authorities/names/n79115432
"Foley, Thomas.","Foley, Thomas S.",http://id.loc.gov/authorities/names/n87870554
"Folks, Homer, 1867-1963.","Folks, Homer, 1867-1963",http://id.loc.gov/authorities/names/no91012081
"Foltz, Jonathan Messersmith, 1810-1877.","Foltz, Jonathan Messersmith, 1810-1877",http://id.loc.gov/authorities/names/n2006065090
"Fonda, Jane, 1937-","Fonda, Jane, 1937-",http://id.loc.gov/authorities/names/n79103680
"Foote, Mark, 1882-1957.",,
"Forbes, R. B. (Robert Bennet), 1804-1889.","Forbes, R. B. (Robert Bennet), 1804-1889",http://id.loc.gov/authorities/names/n86856960
"Forbes, Stephen Alfred, 1844-1930.","Forbes, Stephen Alfred, 1844-1930",http://id.loc.gov/authorities/names/n87152538
"Ford, Betty, 1918-","Ford, Betty, 1918-2011",http://id.loc.gov/authorities/names/n50024808
"Ford, Clara Bryant, 1866-1950.","Ford, Edsel, 1893-1943",http://id.loc.gov/authorities/names/n88117828
"Ford, Gerald Rudolph, 1889-1962.",,
"Ford, William F.","Coaker, W. F. (William Ford), 1871-1938",http://id.loc.gov/authorities/names/n87117870
"Ford, Worthington Chauncey, 1858-1941.","Ford, Worthington Chauncey, 1858-1941",http://id.loc.gov/authorities/names/n50024841
"Foronda, S.","Foronda, Cresencia R. (Cresencia Reyes)",http://id.loc.gov/authorities/names/n84072430
"Forrestal, James, 1872-1936.",,
"Forsythe, Russell.",,
"Foss, Joe, 1915-","Foss, Joe, 1915-2003",http://id.loc.gov/authorities/names/n80005771
"Foss, Sam Walter, 1858-1911.","Foss, Sam Walter, 1858-1911",http://id.loc.gov/authorities/names/n85046473
"Foster, Charles W.","Foster, C. W. (Charles Wilmer), 1866-1935",http://id.loc.gov/authorities/names/n92053263
"Foster, John Watson, 1836-1917.","Foster, John Watson, 1836-1917",http://id.loc.gov/authorities/names/n80065967
"Foster, Margaret Irene Pattengill.",,
"Foster, Richard Clarke, 1895-1941.",,
"Foster, Seymour, 1845-1935.",,
"Foster, Stephen Collins, 1826-1864.","Foster, Stephen Collins, 1826-1864",http://id.loc.gov/authorities/names/n50023175
"Foster, Theodore, 1752-1828.","Foster, Theodore, 1752-1828",http://id.loc.gov/authorities/names/n86018377
"Foster, Theodore George, 1888-1960.",,
"Foster, William Trufant, 1879-1950.","Foster, William Trufant, 1879-1950",http://id.loc.gov/authorities/names/no97059334
"Fowler, Henry H., 1908-","Fowler, Henry H., 1908-2000",http://id.loc.gov/authorities/names/n81077089
"Fox, Dixon Ryan, 1887-1945.","Fox, Dixon Ryan, 1887-1945",http://id.loc.gov/authorities/names/n79065505
"Foy, Byron Cecil, 1893-1970.",,
"FrÃ©dÃ©ricq, Paul, 1850-1920.",,
"FrÃ©mont, John Charles, 1813-1890.",,
"Fraenkel, Karl, 1861-1916.",,
"Francis, Nancy C.",,
"Frank, Coleman Dudley, 1876-1954.",,
"Frank, Glenn, 1887-1940.","Frank, Glenn, 1887-1940",http://id.loc.gov/authorities/names/n89626630
"Frank, Jerome, 1889-1957.","Frank, Jerome, 1889-1957",http://id.loc.gov/authorities/names/n50025711
"Frank, Waldo David, 1889-1967.","Frank, Waldo David, 1889-1967",http://id.loc.gov/authorities/names/n50025719
"Frankhauser, Mary E.",,
"Franklin, Vaughn.",,
"Fraser, Alexander Campbell, 1819-1914.","Fraser, Alexander Campbell, 1819-1914",http://id.loc.gov/authorities/names/n79095473
"Fraser, Donald Mackay, 1924-","Fraser, Donald MacKay, 1924-",http://id.loc.gov/authorities/names/n50025458
"Fraser, Douglas A. (Douglas Andrew), 1916-2008.","Fraser, Douglas A. (Douglas Andrew), 1916-2008",http://id.loc.gov/authorities/names/n78062423
"Frazier, Charles H. (Charles Harrison), 1870-1936.","Frazier, Charles H. (Charles Harrison), 1870-1936",http://id.loc.gov/authorities/names/nr91031191
"Frear, Joseph Allen, 1903-",,
"Fredgrant, Sara, 1900-",,
"Freedman, Jonathan, 1954-","Freedman, Jonathan, 1954-",http://id.loc.gov/authorities/names/n95030185
"Freer, Frederick W.","Freer, Frederick W. (Frederick Warren), 1849-1908",http://id.loc.gov/authorities/names/nr95015710
"Freliga, Mary.",,
"Frelinghuysen, Peter Hood Ballantine, 1916-",,
"French, William M. R. (William Merchant Richardson), 1843-1914.","French, William M. R. (William Merchant Richardson), 1843-1914",http://id.loc.gov/authorities/names/n92006083
"Frey, James G.",,
"Friedman, Benjamin.","Friedman, Benjamin M.",http://id.loc.gov/authorities/names/n84014911
"Friedman, Louis Kossuth, 1894-",,
"Friedman, Milton, 1912-","Friedman, Milton, 1912-2006",http://id.loc.gov/authorities/names/n79117948
"Friendly, Fred W.","Friendly, Fred W.",http://id.loc.gov/authorities/names/n50024100
"Fritsche, Carl B.","Fritsche, Carl B.",http://id.loc.gov/authorities/names/n88121577
"Frost, Joseph D., 1888-",,
"Frost, Wade Hampton, 1880-1938.","Frost, Wade Hampton, 1880-1938",http://id.loc.gov/authorities/names/n88144675
"Frost, William G. (William Goodell), 1854-1938.","Frost, William G. (William Goodell), 1854-1938",http://id.loc.gov/authorities/names/n93006184
"Frost-Welmers, Nan.",,
"Fruehauf, Harvey Charles, 1893-",,
"Fry, Lynn W., 1894-1976.",,
"Frye, B. E. (Billy Eugene)","Frye, B. E. (Billy Eugene)",http://id.loc.gov/authorities/names/n85819955
"Frye, William P. (William Pierce), 1831-1911.","Frye, William P. (William Pierce), 1831-1911",http://id.loc.gov/authorities/names/n86114473
"Fuess, Claude Moore, 1885-1963.","Fuess, Claude Moore, 1885-1963",http://id.loc.gov/authorities/names/n50041613
"Fulbright, J. William (James William), 1905-","Fulbright, J. William (James William), 1905-1995",http://id.loc.gov/authorities/names/n50041614
"Fulbright, J. William (James William), 1905-1995.","Fulbright, J. William (James William), 1905-1995",http://id.loc.gov/authorities/names/n50041614
"Fuld, Bracha, 1926-1946.","Fuld, Bracha, 1926-1946",http://id.loc.gov/authorities/names/no99024398
Fuld family.,,
"Fuller, David Otis.","Fuller, David Otis, 1903-1988",http://id.loc.gov/authorities/names/n50023714
"Fuller, Glenn.","Fuller, Glenn, 1929-",http://id.loc.gov/authorities/names/n83185831
"Fuller, Melville Weston, 1833-1910.","Fuller, Melville Weston, 1833-1910",http://id.loc.gov/authorities/names/n82252977
"Fuller, R. Buckminster (Richard Buckminster), 1895-1983.","Fuller, R. Buckminster (Richard Buckminster), 1895-1983",http://id.loc.gov/authorities/names/n79006776
"Fulton, George A., 1948-","Fulton, George A., 1948-",http://id.loc.gov/authorities/names/n84041142
"Fulton, James G. (James Grove), 1903-1971.","Fulton, James G. (James Grove), 1903-1971",http://id.loc.gov/authorities/names/n85044996
"Fulton, James Street, 1904-","Fulton, James Street, 1904-1997",http://id.loc.gov/authorities/names/no00078893
"Fulton, William, 1939-","Fulton, William, 1939-",http://id.loc.gov/authorities/names/n81016587
"Fuqua, Christina.",,
"Furlong, Harold Arthur, 1895-",,
"Fyan, Loleta D.","Fyan, Loleta D. (Loleta Dawson), 1894-1990",http://id.loc.gov/authorities/names/no2003102544
"GÃ¼nther, Albert C. L. G. (Albert Carl Ludwig Gotthilf), 1830-1914.",,
"Gaede, Erwin A.","Gaede, Erwin A., 1917-",http://id.loc.gov/authorities/names/n83193425
"Gage, Simon Henry, 1851-1944.","Gage, Simon Henry, 1851-1944",http://id.loc.gov/authorities/names/n87829515
"Gage-Colby, Ruth.","Gage-Colby, Ruth",http://id.loc.gov/authorities/names/n90699983
"Gaines, Harry Robert, 1891-1974.",,
"Galbraith, John Kenneth, 1908-","Galbraith, John Kenneth, 1908-2006",http://id.loc.gov/authorities/names/n79061210
"Galbraith, John Kenneth, 1908-2006.","Galbraith, John Kenneth, 1908-2006",http://id.loc.gov/authorities/names/n79061210
Galen.,Galen,http://id.loc.gov/authorities/names/n79059644
"Gallagher, Michael James, 1866-1937.",,
"Gallop, Horace Milton.",,
"Gandhi, Mahatma, 1869-1948.","Gandhi, Mahatma, 1869-1948",http://id.loc.gov/authorities/names/n79041626
"Gannett, Frank E. (Frank Ernest), 1876-1957.","Gannett, Frank E. (Frank Ernest), 1876-1957",http://id.loc.gov/authorities/names/n87930448
"Gansevoort, Guert, 1812-1867.",,
"Gansser, Augustus H., 1872-",,
"Garden, Mary, 1874-1967.","Garden, Mary, 1874-1967",http://id.loc.gov/authorities/names/n80010421
"Gardner, Erle Stanley, 1889-1970.","Gardner, Erle Stanley, 1889-1970",http://id.loc.gov/authorities/names/n79071101
"Garfield, Charles William, 1848-1934.","Garfield, Charles W. (Charles William), 1848-1934",http://id.loc.gov/authorities/names/n2013035856
"Garfield, Harry Augustus, 1863-1942.","Garfield, Harry Augustus, 1863-1942",http://id.loc.gov/authorities/names/n96008408
"Garfield, James Rudolph, 1865-1950.","Garfield, James Rudolph, 1865-1950",http://id.loc.gov/authorities/names/n88679726
"Garland, Hamlin, 1860-1940.","Garland, Hamlin, 1860-1940",http://id.loc.gov/authorities/names/n80045857
"Garner, James Wilford, 1871-1938.","Garner, James Wilford, 1871-1938",http://id.loc.gov/authorities/names/n87856690
"Garrison, William Lloyd, 1838-1909.","Garrison, William Lloyd, 1838-1909",http://id.loc.gov/authorities/names/nr2001011327
"Garrod, Alfred Baring, Sir, 1819-1907.",,
"Garroway, Dave, 1913-1982.","Garroway, Dave, 1913-1982",http://id.loc.gov/authorities/names/n85138045
"Gary, J. E. (Joseph Easton), 1821-1906.",,
"Gastillo, Hugo.",,
"Gates, Helen Dunn, 1857-1910.",,
"Gault, Harry G., 1892-",,
"Gavin, Leon H.","Gavin, Leon Harry, 1893-1963",http://id.loc.gov/authorities/names/no98125540
"Gavit, John Palmer, 1868-1954.","Gavit, John Palmer, 1868-1954",http://id.loc.gov/authorities/names/n80112997
"Geddes, Norman, b. 1823.",,
"Geerlings, Clyde H., 1904-",,
"Geisendorfer, George.",,
"Geisinger, David, 1790-1860.","Geisinger, David, 1790-1860",http://id.loc.gov/authorities/names/n96009407
"Gelli, Giovanni Battista, 1498-1563.","Gelli, Giovanni Battista, 1498-1563",http://id.loc.gov/authorities/names/n80060699
"Gelston, J. M. (Joseph Mills), 1847-1931.","Gelston, J. M. (Joseph Mills), 1847-1931",http://id.loc.gov/authorities/names/no96038894
"George, Maryanne.",,
"George, Walter F. (Walter Franklin), 1878-1957.","George, Walter F. (Walter Franklin), 1878-1957",http://id.loc.gov/authorities/names/n86114497
"Gephardt, Richard A. (Richard Andrew), 1941-","Gephardt, Richard A. (Richard Andrew), 1941-",http://id.loc.gov/authorities/names/n93055881
"Gerganoff, Ralph Stevens, d. 1966.",,
"Gerganoff, Stoyan T.",,
"Gerganoff, Zdravko T.",,
"Gerich, Elise.",,
"Gesell, Robert, |d 1886-1954.",,
"Ghani, Ashraf.","Ghani, Ashraf, 1949-",http://id.loc.gov/authorities/names/n89634247
"Giannini, Amadeo Peter, 1870-1949.","Giannini, Amadeo Peter, 1870-1949",http://id.loc.gov/authorities/names/n92035198
"Gibson, Audrey.","Gibson, Audrey B.",http://id.loc.gov/authorities/names/n96085323
"Gibson, Emily S. Gilbert.",,
"Gibson, J. Jefferson.",,
"Giffels, W. C.",,
"Gifford, Edson P., b. 1832.",,
"Gilbert, Angelina Bingham.",,
"Gilbert, Cass, 1859-1934.","Gilbert, Cass, 1859-1934",http://id.loc.gov/authorities/names/n80159328
"Gilbert, Edwin H.",,
"Gilbert, Mary H.","Gilbert, Mary H.",http://id.loc.gov/authorities/names/no97007795
"Gildersleeve, Virginia C.","Gildersleeve, Virginia Crocheron, 1877-1965",http://id.loc.gov/authorities/names/n80010360
"Gill, Etta Margaret Lawrence, 1919-",,
"Gillein, Hilmer.",,
"Gillen, Martin James, 1872-1943.",,
"Gillespie, George De Normandie, 1819-1909.",,
"Gillette, Fredericka Botsford, 1875-",,
"Gillette, Guy M.","Gillette, Guy M. (Guy Mark), 1879-1973",http://id.loc.gov/authorities/names/no92022746
"Gillette, Guy Mark, 1879-1973.","Gillette, Guy M. (Guy Mark), 1879-1973",http://id.loc.gov/authorities/names/no92022746
"Gilmore, William Steele, 1884-",,
"Ginsberg, Allen, 1926-","Burroughs, William S., 1914-1997",http://id.loc.gov/authorities/names/n79026862
"Gladstein, Caroline Decker.",,
"Glaser, Donald A.","Glaser, D. A.",http://id.loc.gov/authorities/names/n92804354
"Glass, Harry.",,
"Glassen, Harold W., 1906-",,
"Gleason, Arthur, 1878-1923.","Gleason, Arthur, 1878-1923",http://id.loc.gov/authorities/names/n85033502
"Glick, Brian.","Glick, Brian",http://id.loc.gov/authorities/names/n88004420
