Name,LCNAF Heading,LC Record Link
"Dickinson, Luren Dudley, 1859-1943.","Dickinson, Luren Dudley, 1859-1943",http://id.loc.gov/authorities/names/no2008187778
"Dickinson, Robert Latou, 1861-","Dickinson, Robert Latou, 1861-1950",http://id.loc.gov/authorities/names/n85028572
"Diekema, Gerrit John, 1859-1930.","Diekema, Gerrit J. (Gerrit John), 1859-1930",http://id.loc.gov/authorities/names/no2008183572
"Diggs, Charles C.","Diggs, Charles C.",http://id.loc.gov/authorities/names/n50025515
"Dillman, Grover C., 1889-","Dillman, Grover C. (Grover Cleveland), 1889-1979",http://id.loc.gov/authorities/names/no2009000103
"Dillman, Grover Cleveland, 1889-","Dillman, Grover C. (Grover Cleveland), 1889-1979",http://id.loc.gov/authorities/names/no2009000103
"Dingell, John D.","Dingell, John D.",http://id.loc.gov/authorities/names/nr2006019463
"Dingell, John D. (John David), 1894-1955.","Dingell, John D. (John David), 1894-1955",http://id.loc.gov/authorities/names/n92802898
"Dingell, John David, 1894-1955.","Dingell, John D. (John David), 1894-1955",http://id.loc.gov/authorities/names/n92802898
"Dirksen, Everett McKinley.","Dirksen, Everett McKinley",http://id.loc.gov/authorities/names/n50025549
"Disney, Walt, 1901-1966.","Disney, Walt, 1901-1966",http://id.loc.gov/authorities/names/n78095660
"Dixon, Frank Haigh, 1869-","Dixon, Frank Haigh, 1869-1944",http://id.loc.gov/authorities/names/n80139282
"Djilas, Milovan, 1911-1995.","Djilas, Milovan, 1911-1995",http://id.loc.gov/authorities/names/n80070707
"Doan, Leland Ira, 1894-1974.","Doan, Leland I. (Leland Ira), 1894-1974",http://id.loc.gov/authorities/names/no2008190015
"Dodd, Thomas J. (Thomas Joseph), 1907-1971.","Dodd, Thomas J. (Thomas Joseph), 1907-1971",http://id.loc.gov/authorities/names/n88179554
"Dodd, William Edward, 1869-1940.","Dodd, William Edward, 1869-1940",http://id.loc.gov/authorities/names/n50026242
"Dodge, Charles Keene, 1844-1918.","Dodge, Charles Richards, 1847-1918",http://id.loc.gov/authorities/names/no97025825
"Dodge, Cynthia.","Dodge, Cynthia, 1900-2001",http://id.loc.gov/authorities/names/no2007025445
"Doll, Louis Wm. (Louis William), 1911-","Doll, Louis Wm. (Louis William), 1911-",http://id.loc.gov/authorities/names/n92087359
"Domhoff, G. William.","Domhoff, G. William",http://id.loc.gov/authorities/names/n79139411
"Donabedian, Avedis.","Donabedian, Avedis",http://id.loc.gov/authorities/names/n80051318
"Donahue, Thomas M.","Donahue, Thomas M.",http://id.loc.gov/authorities/names/n91055338
"Donahue, Wilma T. (Wilma Thompson), 1900-","Donahue, Wilma T. (Wilma Thompson), 1900-",http://id.loc.gov/authorities/names/n85389261
"Dondero, George Anthony, 1883-1968.","Dondero, George A. (George Anthony), 1883-1968",http://id.loc.gov/authorities/names/no97044504
"Donner, Frederic G. (Frederic Garrett), 1902-1987.","Donner, Frederic G. (Frederic Garrett), 1902-1987",http://id.loc.gov/authorities/names/n86111146
"Donovan, William J. (William Joseph), 1883-1959.","Donovan, William J. (William Joseph), 1883-1959",http://id.loc.gov/authorities/names/n81096091
"Dorsey, John Morris, 1900-","Dorsey, John M. (John Morris), 1900-1978",http://id.loc.gov/authorities/names/n79139359
"Dos Passos, John, 1896-1970.","Dos Passos, John, 1896-1970",http://id.loc.gov/authorities/names/n80001431
"Doubleday, Russell, 1872-1949.","Doubleday, Russell, 1872-1949",http://id.loc.gov/authorities/names/nb99031419
"Douglas, Emily.","Douglas, Emily M., 1973-",http://id.loc.gov/authorities/names/n2006011843
"Douglas, Lewis Williams, 1894-","Douglas, Lewis W. (Lewis Williams), 1894-1974",http://id.loc.gov/authorities/names/n85334262
"Douglas, Lloyd C. (Lloyd Cassel), 1877-1951.","Douglas, Lloyd C. (Lloyd Cassel), 1877-1951",http://id.loc.gov/authorities/names/n85335454
"Douglas, Paul Howard, 1892-","Douglas, Paul H. (Paul Howard), 1892-1976",http://id.loc.gov/authorities/names/n50027506
"Douglas, William O. (William Orville), 1898-","Douglas, William O. (William Orville), 1898-1980",http://id.loc.gov/authorities/names/n79041741
"Douglas, William O. (William Orville), 1898-1980.","Douglas, William O. (William Orville), 1898-1980",http://id.loc.gov/authorities/names/n79041741
Douglas family.,"Simmons (Family : 1840-1936 : Miss. : Simmons, John Douglas, 1854-1936)",http://id.loc.gov/authorities/names/no2012156101
"Douglass, Benjamin.","Douglass, Benjamin, active 1886",http://id.loc.gov/authorities/names/no2011086151
"Douglass, Joseph.","Douglass, Joseph D.",http://id.loc.gov/authorities/names/n79091889
"Douglass, Samuel Townsend, 1814-1898.","Douglass, Samuel T. (Samuel Townsend), 1814-1898",http://id.loc.gov/authorities/names/no00080553
"Douvan, Elizabeth Ann Malcolm, 1926-","Douvan, Elizabeth, 1925-2002",http://id.loc.gov/authorities/names/n80149252
"Dow, Alden B., 1904-","Dow, Alden B., 1904-1983",http://id.loc.gov/authorities/names/n83044046
"Dow, Earle Wilbur, 1868-1946.","Dow, Earle W. (Earle Wilbur), 1868-1946",http://id.loc.gov/authorities/names/no2002097291
"Dow, Herbert Henry, 1866-1930.","Dow, Herbert Henry, 1866-1930",http://id.loc.gov/authorities/names/n83173677
"Dow, Neal, 1804-1897.","Dow, Neal, 1804-1897",http://id.loc.gov/authorities/names/n85158243
"Dow, William G. (William Gould), 1895-","Dow, William G. (William Gould), 1895-1999",http://id.loc.gov/authorities/names/nr93013151
"Downey, Sheridan.","Downey, Sheridan, 1884-1961",http://id.loc.gov/authorities/names/nr93040162
"Downs, Tom, 1916-","Downs, Tom, 1916-",http://id.loc.gov/authorities/names/n91056684
"Drake, Joseph H. (Joseph Horace), 1860-1947.","Drake, Joseph H. (Joseph Horace), 1860-1947",http://id.loc.gov/authorities/names/no2002091574
"Drake, Margaret.","Barker, Pat, 1943-",http://id.loc.gov/authorities/names/n83178568
"Dreiser, Theodore, 1871-1945.","Dreiser, Theodore, 1871-1945",http://id.loc.gov/authorities/names/n79046644
"Drew, Walter, 1873-1961.","Drew, Walter, 1873-1961",http://id.loc.gov/authorities/names/n94082859
"Drooker, Penelope B.","Drooker, Penelope B.",http://id.loc.gov/authorities/names/n78034948
"Du Bois, W. E. B. (William Edward Burghardt), 1868-1963.","Du Bois, W. E. B. (William Edward Burghardt), 1868-1963",http://id.loc.gov/authorities/names/n80046721
"Duderstadt, James J., 1942-","Duderstadt, James J., 1942-",http://id.loc.gov/authorities/names/n81055160
"Duff, James H. (James Henderson), 1883-1969.","Duff, James H. (James Henderson), 1883-1969",http://id.loc.gov/authorities/names/n87870912
"Duffield, D. Bethune (Divie Bethune), 1821-1891.","Duffield, D. Bethune (Divie Bethune), 1821-1891",http://id.loc.gov/authorities/names/n85158253
"Duffield, George, 1794-1868.","Duffield, George, 1794-1868",http://id.loc.gov/authorities/names/n90634153
"Duffy, Yvonne.","Duffy, Yvonne",http://id.loc.gov/authorities/names/n82026404
"Dukakis, Michael S. (Michael Stanley), 1933-","Dukakis, Michael S. (Michael Stanley), 1933-",http://id.loc.gov/authorities/names/n80011660
"Duke, Kevin.","Duke, Kevin",http://id.loc.gov/authorities/names/n89629161
"Dulles, John Foster, 1888-1959.","Dulles, John Foster, 1888-1959",http://id.loc.gov/authorities/names/n50030526
"Dumas, Rhetaugh.","Dumas, Rhetaugh G.",http://id.loc.gov/authorities/names/n87152555
"Dumond, Dwight Lowell, 1895-","Dumond, Dwight Lowell, 1895-1976",http://id.loc.gov/authorities/names/n80025910
"Duncan, Todd.","Duncan, Todd",http://id.loc.gov/authorities/names/nr90001267
"Dunford, Edward Bradstreet, 1890-","Dunford, Edward B. (Edward Bradstreet), 1890-1966",http://id.loc.gov/authorities/names/no2011007194
"Dunham, Arthur, 1893-","Dunham, Arthur, 1893-",http://id.loc.gov/authorities/names/n82006311
"Dunn, Emmett Reid, 1894-1956.","Dunn, E. R. (Emmett Reid), 1894-1956",http://id.loc.gov/authorities/names/no2010068034
"Dunn, John.","Dunn, John, 1940-",http://id.loc.gov/authorities/names/n83124391
"Dunne, Jim, 1931-","Dunne, Jim, 1931-",http://id.loc.gov/authorities/names/n77014671
"Durant, Richard.","Cary, Dick, 1916-1994",http://id.loc.gov/authorities/names/no91029606
"Durant, William Crapo, 1861-1947.","Durant, William Crapo, 1861-1947",http://id.loc.gov/authorities/names/n79138572
"Durfee, Edgar N. (Edgar Noble), 1882-","Durfee, Edgar N. (Edgar Noble), 1882-",http://id.loc.gov/authorities/names/no99009058
"Duryea, Charles E., 1861-1938.","Duryea, Charles E., 1861-1938",http://id.loc.gov/authorities/names/n85062659
"Dustin, Fred, 1866-","Dustin, Fred, 1866-",http://id.loc.gov/authorities/names/n85244332
"Dutton, Samuel Train, 1849-1919.","Dutton, Samuel Train, 1849-1919",http://id.loc.gov/authorities/names/n90667888
"Earhart, Amelia, 1897-1937.","Earhart, Amelia, 1897-1937",http://id.loc.gov/authorities/names/n50000654
"Earle, Franklin Sumner, 1856-1929.","Earle, F. S. (Franklin Sumner), 1856-1929",http://id.loc.gov/authorities/names/no2009111454
"East, Ben.","Dearie, Blossom",http://id.loc.gov/authorities/names/n88629604
"Eastman, Crystal, 1881-1928.","Eastman, Crystal, 1881-1928",http://id.loc.gov/authorities/names/n91032403
"Eccles, Marriner S. (Marriner Stoddard), 1890-1977.","Eccles, Marriner S. (Marriner Stoddard), 1890-1977",http://id.loc.gov/authorities/names/n90679089
"Eckstein, Alexander, 1915-","Eckstein, Alexander, 1915-1976",http://id.loc.gov/authorities/names/n79088971
"Eckstein, Ruth.","Eckstein, Ruth, 1916-",http://id.loc.gov/authorities/names/no2008102694
"Eddy, Sherwood, 1871-1963.","Eddy, Sherwood, 1871-1963",http://id.loc.gov/authorities/names/n50051668
"Edison, Thomas A. (Thomas Alva), 1847-1931.","Edison, Thomas A. (Thomas Alva), 1847-1931",http://id.loc.gov/authorities/names/n80126308
"Edmondson, Frank K. (Frank Kelly), 1912-","Edmondson, Frank K. (Frank Kelly), 1912-",http://id.loc.gov/authorities/names/n96089993
"Edmonson, James Bartlett, 1882-1954.","Edmonson, James Bartlett, 1882-1954",http://id.loc.gov/authorities/names/no2001039548
"Edmunds, J. M. (James Madison), 1810-1879.","Edmunds, J. M. (James Madison), 1810-1879",http://id.loc.gov/authorities/names/no93003179
"Edmunds, Newton.","Edmunds, Newton",http://id.loc.gov/authorities/names/nb97088058
"Edwards, Alfred L.","Edwards, Alfred L.",http://id.loc.gov/authorities/names/n80125434
"Edwards, George, 1914-","Edwards, Edward G. (Edward George), 1914-",http://id.loc.gov/authorities/names/n78001406
"Effinger, John Robert, 1869-1933.","Effinger, John R. (John Robert), 1869-1933",http://id.loc.gov/authorities/names/no2007084988
"Eggan, Fred, 1906-","Eggan, Fred, 1906-1991",http://id.loc.gov/authorities/names/n50030235
"Eggert, Carl Edgar, 1868-","Eggert, Carl Edgar, 1868-1944",http://id.loc.gov/authorities/names/n2013064058
"Eggertsen, Claude A. (Claude Andrew), 1909-","Eggertsen, Claude A. (Claude Andrew), 1909-",http://id.loc.gov/authorities/names/n86820120
"Ehrling, Sixten.","Ehrling, Sixten",http://id.loc.gov/authorities/names/n81146903
"Ehrmann, Howard Meredith, 1898-","Ehrmann, Howard M. (Howard Meredith), 1898-1989",http://id.loc.gov/authorities/names/no2006017183
"Einstein, Albert, 1879-1955.","Einstein, Albert, 1879-1955",http://id.loc.gov/authorities/names/n79022889
"Eisenhower, Dwight D. (Dwight David), 1890-1969.","Eisenhower, Dwight D. (Dwight David), 1890-1969",http://id.loc.gov/authorities/names/n79066408
"Eisenhower, Milton Stover, 1899-","Eisenhower, Milton Stover, 1899-1985",http://id.loc.gov/authorities/names/n50031728
"Elahi, Mohammad Ali.","Elahi, Mohammad ʻAli",http://id.loc.gov/authorities/names/n97064753
"Eldersveld, Samuel James.","Eldersveld, Samuel James",http://id.loc.gov/authorities/names/n80112971
"Eldon, John.","Gardner, Eldon J. (Eldon John), 1909-1989",http://id.loc.gov/authorities/names/n80020700
"Eliot, Charles William, 1834-1926.","Eliot, Charles William, 1834-1926",http://id.loc.gov/authorities/names/n50012099
"Eliot, Frederick May, 1889-1958.","Eliot, Frederick May, 1889-1958",http://id.loc.gov/authorities/names/n91034501
"Eliot, Samuel Atkins, 1862-1950.","Eliot, Samuel A. (Samuel Atkins), 1862-1950",http://id.loc.gov/authorities/names/no93021653
"Eliot, Sonny.","Eliot, Sonny, 1922-",http://id.loc.gov/authorities/names/n2007016854
"Elkins, Stephen B. (Stephen Benton), 1841-1911.","Elkins, Stephen B. (Stephen Benton), 1841-1911",http://id.loc.gov/authorities/names/n95110554
"Elliot, Raymond.","Levitt, Raymond E.",http://id.loc.gov/authorities/names/n79120822
"Ellis, Ruth, 1899-2000.","Ellis, Ruth, 1899-2000",http://id.loc.gov/authorities/names/nr2002021789
"Ellison, Ralph.","Ellison, Ralph",http://id.loc.gov/authorities/names/n50010027
"Ellsworth, Mary.","Ellsworth, Mary Ellen",http://id.loc.gov/authorities/names/n96066356
"Else, Gerald Frank, 1908-","Else, Gerald Frank, 1908-1982",http://id.loc.gov/authorities/names/n50008809
"Elson, William Harris, 1856-1935.","Elson, William H. (William Harris), 1856-1935",http://id.loc.gov/authorities/names/no2003010676
"Elving, Philip Juliber, 1913-","Elving, Philip Juliber, 1913-",http://id.loc.gov/authorities/names/n79033067
"Ely, Richard Theodore, 1854-1943.","Ely, Richard T. (Richard Theodore), 1854-1943",http://id.loc.gov/authorities/names/n50043336
"Emery, James A. (James Augustan), 1876-1955.","Emery, James A. (James Augustan), 1876-1955",http://id.loc.gov/authorities/names/nr94002810
"Emrich, Richard S. M. (Richard Stanley Merrill), 1910-","Emrich, Richard S. M. (Richard Stanley Merrill), 1910-",http://id.loc.gov/authorities/names/n85347137
"Engel, Albert Joseph, 1888-1959.","Engel, Albert J. (Albert Joseph), 1888-1959",http://id.loc.gov/authorities/names/no2008189967
"Engel, Albert Joseph, 1924-","Engel, Albert J. (Albert Joseph), 1924-",http://id.loc.gov/authorities/names/no2008189976
"Engle, Glenn.","Engle, Glenn E.",http://id.loc.gov/authorities/names/no2009105861
"Engle, Paul, 1908-","Engle, Paul, 1908-1991",http://id.loc.gov/authorities/names/n79084424
"Engler, John, 1948-","Engler, John, 1948-",http://id.loc.gov/authorities/names/n91103937
"Epstein, Abraham, 1892-1942.","Epstein, Abraham, 1892-1942",http://id.loc.gov/authorities/names/n50010002
"Epstein, Brian, 1934-1967.","Epstein, Brian, 1934-1967",http://id.loc.gov/authorities/names/n86858485
"Ericksen, Stanford C. (Stanford Clark), 1911-","Ericksen, Stanford C. (Stanford Clark), 1911-",http://id.loc.gov/authorities/names/n84044085
"Erskine, Graves Blanchard, 1897-1973.","Erskine, Graves Blanchard, 1897-1973",http://id.loc.gov/authorities/names/no2006082229
"Erskine, John, 1879-1951.","Erskine, John, 1879-1951",http://id.loc.gov/authorities/names/n50012296
"Euler, Hans von, 1873-1964.","Euler, Hans von, 1873-1964",http://id.loc.gov/authorities/names/n83827216
"Evans, Bergen, 1904-","Evans, Bergen, 1904-1978",http://id.loc.gov/authorities/names/n50009000
"Evans, David S.","Evans, David S. (David Sparks), 1954-",http://id.loc.gov/authorities/names/n84122369
"Evans, Elizabeth Edson Gibson, 1832-1911.","Evans, Elizabeth Edson Gibson, 1832-1911",http://id.loc.gov/authorities/names/n98073608
"Evans, Maurice.","Evans, Maurice, 1901-1989",http://id.loc.gov/authorities/names/n85199196
"Evans, Ruth.","Evans, Ruth, 1954-",http://id.loc.gov/authorities/names/n93120553
"Evans, Thomas.","Evans, Thomas W. (Thomas Wiltberger), 1823-1897",http://id.loc.gov/authorities/names/n82118558
"Ewald, Peter Paul, 1888-","Ewald, Paul Peter, 1888-1985",http://id.loc.gov/authorities/names/n80162637
"Ewing, Thomas, 1789-1871.","Ewing, Thomas, 1789-1871",http://id.loc.gov/authorities/names/n89621219
"Eynon, Bret.","Meeropol, Robert",http://id.loc.gov/authorities/names/n85332374
"Fairchild, David, 1869-1954.","Fairchild, David, 1869-1954",http://id.loc.gov/authorities/names/n85335475
"Fairchild, Fred Rogers, 1877-1966.","Fairchild, Fred Rogers, 1877-1966",http://id.loc.gov/authorities/names/n88222553
"Fairchild, G. B.","Fairchild, G. B.",http://id.loc.gov/authorities/names/n82232653
"Fairchild, Henry Pratt, 1880-1956.","Fairchild, Henry Pratt, 1880-1956",http://id.loc.gov/authorities/names/n87896896
"Fairlie, John A. (John Archibald), 1872-1947.","Fairlie, John A. (John Archibald), 1872-1947",http://id.loc.gov/authorities/names/n85239197
"Fajans, Kasimir, 1887-","Fajans, Kasimir, 1887-1975",http://id.loc.gov/authorities/names/n85035075
"Fajans, Stefan S.","Fajans, Stefan S.",http://id.loc.gov/authorities/names/no2005104141
"Falls, Philomena.","Falls, Philomena",http://id.loc.gov/authorities/names/n84167801
"Fangio, Juan Manuel, 1911-","Fangio, Juan Manuel, 1911-1995",http://id.loc.gov/authorities/names/n86078072
"Farley, James A. (James Aloysius), 1888-1976.","Farley, James A. (James Aloysius), 1888-1976",http://id.loc.gov/authorities/names/n79135041
"Farley, James Aloysius, 1888-","Farley, James A. (James Aloysius), 1888-1976",http://id.loc.gov/authorities/names/n79135041
"Farrand, Max, 1869-1945.","Farrand, Max, 1869-1945",http://id.loc.gov/authorities/names/n87901667
"Fast, Howard, 1914-2003.","Fast, Howard, 1914-2003",http://id.loc.gov/authorities/names/n79043401
"Fead, Louis H., 1877-1943.","Fead, Louis H., 1877-1943",http://id.loc.gov/authorities/names/no2009002289
"Feikens, John, 1917-","Feikens, John, 1917-2011",http://id.loc.gov/authorities/names/no2009000079
"Feingold, Eugene N.","Feingold, Eugene",http://id.loc.gov/authorities/names/no00032920
"Felch, Alpheus, 1804-1896.","Felch, Alpheus, 1804-1896",http://id.loc.gov/authorities/names/n85158203
"Feldman, Richard.","Feldman, Richard, 1897-1968",http://id.loc.gov/authorities/names/no95023673
"Felker, Clay.","Felker, Clay",http://id.loc.gov/authorities/names/n00041042
"Fellows, Grant, 1865-1929.","Fellows, Grant, 1865-1929",http://id.loc.gov/authorities/names/no2008186658
"Ferber, Edna, 1887-1968.","Ferber, Edna, 1887-1968",http://id.loc.gov/authorities/names/n79077439
"Ferency, Zolton A., 1922-","Ferency, Zolton A., 1922-1993",http://id.loc.gov/authorities/names/no2009000067
"Ferguson, Homer, 1888-1982.","Ferguson, Homer, 1888-1982",http://id.loc.gov/authorities/names/n94123289
"Ferguson, Homer, 1889-1982.","Ferguson, Homer, 1888-1982",http://id.loc.gov/authorities/names/n94123289
"Ferguson, John W.","Ferguson, John W. (John Willison), -1854",http://id.loc.gov/authorities/names/no99050335
"Ferguson, Myrtle.","Ferguson, Myrtle",http://id.loc.gov/authorities/names/n93069611
"Fermi, Enrico, 1901-1954.","Fermi, Enrico, 1901-1954",http://id.loc.gov/authorities/names/n50026886
"Ferris, Joseph.","Ritchey, Ferris Joseph",http://id.loc.gov/authorities/names/n87819570
